month,concept,bls_series,unit_price,norm_unit,priced_by
2014-09,potato_chips,APU0300718311,0.28644,oz,published
2014-10,potato_chips,APU0300718311,0.28713,oz,published
2014-11,potato_chips,APU0300718311,0.28706,oz,published
2014-12,potato_chips,APU0300718311,0.28575,oz,published
2015-01,potato_chips,APU0300718311,0.28119,oz,published
2015-02,potato_chips,APU0300718311,0.28925,oz,published
2015-03,potato_chips,APU0300718311,0.29419,oz,published
2015-04,potato_chips,APU0300718311,0.29181,oz,published
2015-05,potato_chips,APU0300718311,0.29344,oz,published
2015-06,potato_chips,APU0300718311,0.2835,oz,published
2015-07,potato_chips,APU0300718311,0.28694,oz,published
2015-08,potato_chips,APU0300718311,0.28681,oz,published
2015-09,potato_chips,APU0300718311,0.28863,oz,published
2015-10,potato_chips,APU0300718311,0.29156,oz,published
2015-11,potato_chips,APU0300718311,0.30062,oz,published
2015-12,potato_chips,APU0300718311,0.29344,oz,published
2016-01,potato_chips,APU0300718311,0.29613,oz,published
2016-02,potato_chips,APU0300718311,0.29475,oz,published
2016-03,potato_chips,APU0300718311,0.29888,oz,published
2016-04,potato_chips,APU0300718311,0.2995,oz,published
2016-05,potato_chips,APU0300718311,0.3,oz,published
2016-06,potato_chips,APU0300718311,0.29794,oz,published
2016-07,potato_chips,APU0300718311,0.28987,oz,published
2016-08,potato_chips,APU0300718311,0.28463,oz,published
2016-09,potato_chips,APU0300718311,0.28713,oz,published
2016-10,potato_chips,APU0300718311,0.29844,oz,published
2016-11,potato_chips,APU0300718311,0.2855,oz,published
2016-12,potato_chips,APU0300718311,0.28556,oz,published
2017-01,potato_chips,APU0300718311,0.2805,oz,published
2017-02,potato_chips,APU0300718311,0.2805,oz,published
2017-03,potato_chips,APU0300718311,0.28,oz,published
2017-04,potato_chips,APU0300718311,0.28681,oz,published
2017-05,potato_chips,APU0300718311,0.28575,oz,published
2017-06,potato_chips,APU0300718311,0.28144,oz,published
2017-07,potato_chips,APU0300718311,0.27813,oz,published
2017-08,potato_chips,APU0300718311,0.28131,oz,published
2017-09,potato_chips,APU0300718311,0.27631,oz,published
2017-10,potato_chips,APU0300718311,0.2805,oz,published
2017-11,potato_chips,APU0300718311,0.2845,oz,published
2017-12,potato_chips,APU0300718311,0.29319,oz,published
2018-01,potato_chips,APU0300718311,0.28919,oz,published
2018-02,potato_chips,APU0300718311,0.28594,oz,published
2018-03,potato_chips,APU0300718311,0.29569,oz,published
2018-04,potato_chips,APU0300718311,0.29513,oz,published
2018-05,potato_chips,APU0300718311,0.29506,oz,published
2018-06,potato_chips,APU0300718311,0.28619,oz,published
2018-07,potato_chips,APU0300718311,0.27956,oz,published
2018-08,potato_chips,APU0300718311,0.28787,oz,published
2018-09,potato_chips,APU0300718311,0.28131,oz,published
2018-10,potato_chips,APU0300718311,0.28656,oz,published
2018-11,potato_chips,APU0300718311,0.29144,oz,published
2018-12,potato_chips,APU0300718311,0.28469,oz,published
2019-01,potato_chips,APU0300718311,0.28769,oz,published
2019-02,potato_chips,APU0300718311,0.288,oz,published
2019-03,potato_chips,APU0300718311,0.29313,oz,published
2019-04,potato_chips,APU0300718311,0.28569,oz,published
2019-05,potato_chips,APU0300718311,0.29131,oz,published
2019-06,potato_chips,APU0300718311,0.29087,oz,published
2019-07,potato_chips,APU0300718311,0.28487,oz,published
2019-08,potato_chips,APU0300718311,0.2845,oz,published
2019-09,potato_chips,APU0300718311,0.28806,oz,published
2019-10,potato_chips,APU0300718311,0.29231,oz,published
2019-11,potato_chips,APU0300718311,0.313,oz,published
2019-12,potato_chips,APU0300718311,0.31475,oz,published
2020-01,potato_chips,APU0300718311,0.308,oz,published
2020-02,potato_chips,APU0300718311,0.31519,oz,published
2020-03,potato_chips,APU0300718311,0.31612,oz,published
2020-04,potato_chips,APU0300718311,0.32025,oz,published
2020-05,potato_chips,APU0300718311,0.32512,oz,published
2020-06,potato_chips,APU0300718311,0.33931,oz,published
2020-07,potato_chips,APU0300718311,0.336,oz,published
2020-08,potato_chips,APU0300718311,0.34013,oz,published
2020-09,potato_chips,APU0300718311,0.33013,oz,published
2020-10,potato_chips,APU0300718311,0.34044,oz,published
2020-11,potato_chips,APU0300718311,0.34125,oz,published
2020-12,potato_chips,APU0300718311,0.33956,oz,published
2021-01,potato_chips,APU0300718311,0.32725,oz,published
2021-02,potato_chips,APU0300718311,0.33881,oz,published
2021-03,potato_chips,APU0300718311,0.33787,oz,published
2021-04,potato_chips,APU0300718311,0.33556,oz,published
2021-05,potato_chips,APU0300718311,0.32631,oz,published
2021-06,potato_chips,APU0300718311,0.3185,oz,published
2021-07,potato_chips,APU0300718311,0.3235,oz,published
2021-08,potato_chips,APU0300718311,0.32144,oz,published
2021-09,potato_chips,APU0300718311,0.3185,oz,published
2021-10,potato_chips,APU0300718311,0.3405,oz,published
2021-11,potato_chips,APU0300718311,0.34306,oz,published
2021-12,potato_chips,APU0300718311,0.33219,oz,published
2022-01,potato_chips,APU0300718311,0.34844,oz,published
2022-02,potato_chips,APU0300718311,0.34944,oz,published
2022-03,potato_chips,APU0300718311,0.35794,oz,published
2022-04,potato_chips,APU0300718311,0.36388,oz,published
2022-05,potato_chips,APU0300718311,0.35606,oz,published
2022-06,potato_chips,APU0300718311,0.36844,oz,published
2022-07,potato_chips,APU0300718311,0.37575,oz,published
2022-08,potato_chips,APU0300718311,0.39025,oz,published
2022-09,potato_chips,APU0300718311,0.39675,oz,published
2022-10,potato_chips,APU0300718311,0.42163,oz,published
2022-11,potato_chips,APU0300718311,0.41681,oz,published
2022-12,potato_chips,APU0300718311,0.41969,oz,published
2023-01,potato_chips,APU0300718311,0.416,oz,published
2023-02,potato_chips,APU0300718311,0.42019,oz,published
2023-03,potato_chips,APU0300718311,0.44475,oz,published
2023-04,potato_chips,APU0300718311,0.45831,oz,published
2023-05,potato_chips,APU0300718311,0.44356,oz,published
2023-06,potato_chips,APU0300718311,0.4205,oz,published
2023-07,potato_chips,APU0300718311,0.43394,oz,published
2023-08,potato_chips,APU0300718311,0.441,oz,published
2023-09,potato_chips,APU0300718311,0.45769,oz,published
2023-10,potato_chips,APU0300718311,0.45256,oz,published
2023-11,potato_chips,APU0300718311,0.44181,oz,published
2023-12,potato_chips,APU0300718311,0.44419,oz,published
2024-01,potato_chips,APU0300718311,0.42925,oz,published
2024-02,potato_chips,APU0300718311,0.43412,oz,published
2024-03,potato_chips,APU0300718311,0.44731,oz,published
2024-04,potato_chips,APU0300718311,0.4475,oz,published
2024-05,potato_chips,APU0300718311,0.44162,oz,published
2024-06,potato_chips,APU0300718311,0.43331,oz,published
2024-07,potato_chips,APU0300718311,0.42119,oz,published
2024-08,potato_chips,APU0300718311,0.42281,oz,published
2024-09,potato_chips,APU0300718311,0.43394,oz,published
2024-10,potato_chips,APU0300718311,0.44406,oz,published
2024-11,potato_chips,APU0300718311,0.44244,oz,published
2024-12,potato_chips,APU0300718311,0.44375,oz,published
2025-01,potato_chips,APU0300718311,0.43781,oz,published
2025-02,potato_chips,APU0300718311,0.44075,oz,published
2025-03,potato_chips,APU0300718311,0.44338,oz,published
2025-04,potato_chips,APU0300718311,0.44606,oz,published
